,Unnamed: 0,bodyId,type,class,subclass,hemilineage,size,predictedNt,predictedNtProb,somaSide,motor module,step contribution
2438,2438,20773,SNpp16,sensory neuron,neck hair plate,,679207771,acetylcholine,0.7885254061946384,,,
2439,2439,20775,IN12B018,intrinsic neuron,CR,12B,485141137,gaba,0.8742859199848196,LHS,,
2440,2440,20778,AN08B113,ascending neuron,BA,08B,515658864,acetylcholine,0.9375714167400644,LHS,,
2441,2441,20781,IN13B024,intrinsic neuron,CR,13B,518026143,gaba,0.8586821796472422,LHS,,
2442,2442,20782,DNfl034,descending neuron,fl,,510976679,acetylcholine,0.9736489324915484,,,
2443,2443,20785,IN20A.22A012,intrinsic neuron,IR,20A.22A,473778023,acetylcholine,0.7630246137750318,LHS,,
2444,2444,20791,IN04B011,intrinsic neuron,BR,04B,684545897,acetylcholine,0.8619671570892475,RHS,,
2445,2445,20792,IN13A029,intrinsic neuron,IR,13A,510447478,gaba,0.9328714405889053,LHS,,
2446,2446,20799,DNxn130,descending neuron,xn,,559076692,acetylcholine,0.9667913524782484,,,
2447,2447,20800,IN13A029,intrinsic neuron,IR,13A,523619578,gaba,0.8997195943159626,LHS,,
2448,2448,20802,IN19A030,intrinsic neuron,II,19A,512772487,gaba,0.732090949758786,RHS,,
2449,2449,20805,IN08A031,intrinsic neuron,IR,08A,581296376,glutamate,0.8280597680732041,LHS,,
2450,2450,20807,IN10B010,intrinsic neuron,BI,10B,373108815,acetylcholine,0.8529974771832803,RHS,,
2451,2451,20811,IN13B018,intrinsic neuron,CR,13B,521885375,glutamate,0.5737860058053879,LHS,,
2452,2452,20815,IN03A008,intrinsic neuron,IR,03A,641465741,acetylcholine,0.742123492000328,RHS,,
2453,2453,20818,IN19A045,intrinsic neuron,IR,19A,298589542,gaba,0.5841422673800717,RHS,,
2454,2454,20820,AN07B067,ascending neuron,BA,07B,523697841,acetylcholine,0.8703308719659099,LHS,,
2455,2455,20823,IN20A.22A018,intrinsic neuron,IR,20A.22A,520218410,acetylcholine,0.8842925081231844,RHS,,
2456,2456,20825,DNxl078,descending neuron,xl,,521462362,acetylcholine,0.9549086683365646,,,
2457,2457,20828,IN16B012,intrinsic neuron,BR,16B,649576603,glutamate,0.9194927224686306,LHS,,
2458,2458,20836,IN04B033,intrinsic neuron,IR,04B,680036732,acetylcholine,0.9785038209583498,LHS,,
2459,2459,20838,IN07B056,intrinsic neuron,BI,07B,513613732,acetylcholine,0.8505886750706715,RHS,,
2460,2460,20843,DNg02,descending neuron,ut,,523557623,acetylcholine,0.8690288043656373,,,
2461,2461,20845,IN20A.22A016,intrinsic neuron,IR,20A.22A,541014251,acetylcholine,0.6269794412884406,RHS,,
2462,2462,20847,DNxl081,descending neuron,xl,,548118386,acetylcholine,0.9529090042493408,,,
2463,2463,20857,IN09A014,intrinsic neuron,IR,09A,816767335,gaba,0.8588319863303258,RHS,,
2464,2464,20866,IN13B018,intrinsic neuron,CR,13B,625889825,gaba,0.5437602575735906,LHS,,
2465,2465,20869,IN02A024,intrinsic neuron,BI,02A,506631306,glutamate,0.8948427040955218,LHS,,
2466,2466,20878,IN16B016,intrinsic neuron,BR,16B,544931643,glutamate,0.9058028733640356,RHS,,
2467,2467,20882,IN03A007,intrinsic neuron,IR,03A,527255568,acetylcholine,0.8713334932348017,RHS,,
2468,2468,20885,IN04B043,intrinsic neuron,IR,04B,617756909,glutamate,0.4912365410971986,RHS,,
2469,2469,20892,IN07B056,intrinsic neuron,BI,07B,562842231,acetylcholine,0.8408994976631842,RHS,,
2470,2470,20896,IN08A031,intrinsic neuron,IR,08A,499615570,glutamate,0.8713357359388177,LHS,,
2471,2471,20898,DNut052,descending neuron,ut,,500699152,acetylcholine,0.865294613467252,,,
2472,2472,20904,DNfl034,descending neuron,fl,,511547359,acetylcholine,0.979275332605268,,,
2473,2473,20919,IN16B019,intrinsic neuron,IR,16B,503652285,glutamate,0.8395614691559345,RHS,,
2474,2474,20921,IN03A011,intrinsic neuron,IR,03A,598268158,acetylcholine,0.8869259120644384,LHS,,
2475,2475,20924,IN18B019,intrinsic neuron,BI,18B,1543182825,glutamate,0.7176194322836327,LHS,,
2476,2476,20930,IN02A024,intrinsic neuron,BI,02A,533458326,glutamate,0.8699962405461922,LHS,,
2477,2477,20932,IN04B039,intrinsic neuron,IR,04B,615419125,acetylcholine,0.6094116624557698,LHS,,
2478,2478,20937,IN20A.22A010,intrinsic neuron,IR,20A.22A,507613745,acetylcholine,0.8199180400288767,LHS,,
2479,2479,20940,IN13A006,intrinsic neuron,IR,13A,2718890215,gaba,0.6988635704954617,RHS,,
2480,2480,20949,IN16B022,intrinsic neuron,IR,16B,509815806,glutamate,0.874650986508301,RHS,,
2481,2481,20953,DNfl033,descending neuron,fl,,436037682,acetylcholine,0.9778832269881084,,,
2482,2482,20958,IN16B016,intrinsic neuron,BR,16B,631610254,glutamate,0.7432267384602738,LHS,,
2483,2483,20961,IN12B015,intrinsic neuron,CR,12B,503032043,gaba,0.8709112495876804,RHS,,
2484,2484,20965,IN20A.22A012,intrinsic neuron,IR,20A.22A,519517359,acetylcholine,0.7104727539588422,LHS,,
2485,2485,20968,IN20A.22A017,intrinsic neuron,IR,20A.22A,508750443,glutamate,0.4008041901339747,LHS,,
2486,2486,20974,IN20A.22A009,intrinsic neuron,IR,20A.22A,511029573,acetylcholine,0.7527364404894528,LHS,,
2487,2487,20978,DNxl077,descending neuron,xl,,548258952,acetylcholine,0.9430003482564032,,,
2488,2488,20979,IN20A.22A015,intrinsic neuron,IR,20A.22A,513438176,acetylcholine,0.8521815703700464,RHS,,
2489,2489,21001,IN04B044,intrinsic neuron,IR,04B,561498619,acetylcholine,0.9581738265956896,RHS,,
2490,2490,21004,DNxl076,descending neuron,xl,,539339336,acetylcholine,0.9720808455268992,,,
2491,2491,21006,IN03A007,intrinsic neuron,BR,03A,739884873,acetylcholine,0.8714121196078751,RHS,,
2492,2492,21007,IN13A026,intrinsic neuron,IR,13A,637435520,gaba,0.6862931913465027,LHS,,
2493,2493,21020,AN07B067,ascending neuron,BA,07B,500382167,acetylcholine,0.851302958190886,RHS,,
2494,2494,21028,IN20A.22A005,intrinsic neuron,IR,20A.22A,755341914,acetylcholine,0.8932881531809286,LHS,,
2495,2495,21069,DNlt011,descending neuron,lt,,491393418,acetylcholine,0.9500774556083208,,,
2496,2496,21071,DNfl037,descending neuron,fl,TBD,538547339,acetylcholine,0.729396185929887,,,
2497,2497,21073,IN12B015,intrinsic neuron,CR,12B,484510384,gaba,0.8392873267055352,LHS,,
2498,2498,21079,IN09A019,intrinsic neuron,II,09A,510452103,glutamate,0.6087962239828678,RHS,,
2499,2499,21082,IN20A.22A012,intrinsic neuron,IR,20A.22A,503592372,acetylcholine,0.9173452331326823,RHS,,
2500,2500,21085,IN07B056,intrinsic neuron,BI,07B,498889898,acetylcholine,0.9056452597920636,LHS,,
2501,2501,21091,IN20A.22A007,intrinsic neuron,BR,20A.22A,642934163,acetylcholine,0.6763605404133485,LHS,,
2502,2502,21095,IN16B020,intrinsic neuron,IR,16B,662856769,glutamate,0.9734493991647004,LHS,,
2503,2503,21098,IN09A027,intrinsic neuron,BI,09A,495171851,gaba,0.9375624667270488,RHS,,
2504,2504,21101,IN13A029,intrinsic neuron,BR,13A,514143519,gaba,0.9433801413833862,LHS,,
2505,2505,21103,AN07B053,ascending neuron,BA,07B,485333766,acetylcholine,0.7947676282010948,LHS,,
2506,2506,21109,IN16B022,intrinsic neuron,IR,16B,507594012,glutamate,0.9135106468779264,LHS,,
2507,2507,21117,IN20A.22A011,intrinsic neuron,IR,20A.22A,502845662,acetylcholine,0.7927303094232903,RHS,,
2508,2508,21118,IN12B017,intrinsic neuron,BI,12B,514161342,gaba,0.955370742271786,LHS,,
2509,2509,21124,DNxl075,descending neuron,xl,,492364309,acetylcholine,0.9623836347822508,,,
2510,2510,21134,IN04B037,intrinsic neuron,IR,04B,618809264,acetylcholine,0.6422061544718117,RHS,,
2511,2511,21140,IN01B004,intrinsic neuron,IR,01B,623261889,gaba,0.6381046793242079,RHS,,
2512,2512,21142,IN03A011,intrinsic neuron,IR,03A,544914127,acetylcholine,0.8645470618891492,RHS,,
2513,2513,21148,IN17A057,intrinsic neuron,IR,17A,641765636,acetylcholine,0.8946610793363448,RHS,,
2514,2514,21150,DNxn119,descending neuron,xn,,491107113,acetylcholine,0.9602614944525156,,,
2515,2515,21154,AN08B117,ascending neuron,BA,08B,495464215,acetylcholine,0.9558814719355866,LHS,,
2516,2516,21155,SNpp42,sensory neuron,prothoracic leg,,299241922,glutamate,0.6485720630013933,,,
2517,2517,21158,DNxn119,descending neuron,xn,,485582787,acetylcholine,0.9688476438993197,,,
2518,2518,21159,SNppxx,sensory neuron,prothoracic leg hair plate,,748697108,glutamate,0.4692182428869926,,,
2519,2519,21160,IN04B033,intrinsic neuron,IR,04B,604512842,acetylcholine,0.9696687343662822,RHS,,
2520,2520,21162,IN20A.22A010,intrinsic neuron,IR,20A.22A,621360860,acetylcholine,0.6137557139269497,LHS,,
2521,2521,21175,IN13B024,intrinsic neuron,CR,13B,491464916,gaba,0.7833676311414538,RHS,,
2522,2522,21182,IN09A027,intrinsic neuron,BI,09A,495967852,gaba,0.903282578338251,LHS,,
2523,2523,21189,IN04B037,intrinsic neuron,IR,04B,560708159,acetylcholine,0.7810901672872779,LHS,,
2524,2524,21194,IN12B008,intrinsic neuron,BI,12B,488725787,gaba,0.7444286334442393,LHS,,
2525,2525,21212,IN04B035,intrinsic neuron,BR,04B,602920426,acetylcholine,0.8548151986762758,RHS,,
2526,2526,21213,IN20A.22A011,intrinsic neuron,IR,20A.22A,446945608,acetylcholine,0.6732693219928408,RHS,,
2527,2527,21235,DNfl032,descending neuron,fl,,487339237,gaba,0.948185568619722,,,
2528,2528,21241,Sternal posterior rotator MN,motor neuron,fl,20B.21B.22B,1161079791,glutamate,0.412997699582151,RHS,coxa stance,stance
2529,2529,21249,IN20A.22A017,intrinsic neuron,BR,20A.22A,646538175,acetylcholine,0.5617547015459432,LHS,,
2530,2530,21250,DNxl076,descending neuron,xl,,500067466,acetylcholine,0.9791659008591406,,,
2531,2531,21270,DNxl078,descending neuron,xl,,484919564,acetylcholine,0.9699512447393936,,,
2532,2532,21277,IN21A045,intrinsic neuron,IR,21A,504067326,glutamate,0.8348983221207253,LHS,,
2533,2533,21282,IN03A007,intrinsic neuron,IR,03A,541196663,acetylcholine,0.8175994816082378,RHS,,
2534,2534,21284,DNnt006,descending neuron,nt,,485093121,acetylcholine,0.9259876418827788,,,
2535,2535,21290,DNnt017,descending neuron,nt,,481421118,gaba,0.9328189444166144,,,
2536,2536,21317,SNpp16,sensory neuron,neck hair plate,,557318000,acetylcholine,0.897123289372968,,,
2537,2537,21319,IN07B056,intrinsic neuron,BI,07B,488390783,acetylcholine,0.8470081638494152,RHS,,
2538,2538,21320,DNfl033,descending neuron,fl,,483399803,acetylcholine,0.9739443855638656,,,
2539,2539,21322,IN04B037,intrinsic neuron,IR,04B,624732355,acetylcholine,0.7616775973651743,LHS,,
2540,2540,21340,IN08A031,intrinsic neuron,IR,08A,482554579,glutamate,0.8657682839342462,LHS,,
2541,2541,21342,IN03A007,intrinsic neuron,IR,03A,593662328,acetylcholine,0.8500446545430324,LHS,,
2542,2542,21344,DNb03,descending neuron,ut,,482182946,acetylcholine,0.9638132562517312,,,
2543,2543,21351,IN01A056,intrinsic neuron,BI,01A,585904312,acetylcholine,0.94499651673992,RHS,,
2544,2544,21358,DNut051,descending neuron,ut,,529989058,acetylcholine,0.9257765340996872,,,
2545,2545,21372,IN13A029,intrinsic neuron,IR,13A,494216561,gaba,0.9203080718666626,LHS,,
2546,2546,21373,IN03A009,intrinsic neuron,IR,03A,579102871,acetylcholine,0.9200362249609384,LHS,,
2547,2547,21375,IN20A.22A013,intrinsic neuron,IR,20A.22A,486449756,acetylcholine,0.8231016384102344,LHS,,
2548,2548,21380,DNxl082,descending neuron,xl,,526545500,acetylcholine,0.9591690864639272,,,
2549,2549,21383,IN20A.22A010,intrinsic neuron,IR,20A.22A,607719957,acetylcholine,0.5525273162537999,RHS,,
2550,2550,21386,DNxn119,descending neuron,xn,,493674424,acetylcholine,0.9636547759896325,,,
2551,2551,21399,IN20A.22A008,intrinsic neuron,IR,20A.22A,638688919,acetylcholine,0.858097509031175,LHS,,
2552,2552,21412,IN16B017,intrinsic neuron,IR,16B,493456727,glutamate,0.887227800669464,LHS,,
2553,2553,21416,IN12A049,intrinsic neuron,BI,12A,589332837,acetylcholine,0.9472351160698704,LHS,,
2554,2554,21431,DNxn172,descending neuron,xn,,486132677,gaba,0.8730496564162239,,,
2555,2555,21440,DNfl032,descending neuron,fl,,458017502,gaba,0.8744937100396925,,,
2556,2556,21443,IN20A.22A016,intrinsic neuron,IR,20A.22A,456003312,acetylcholine,0.6063764648398938,RHS,,
2557,2557,21454,DNut050,descending neuron,ut,,474942322,acetylcholine,0.9022535583433592,,,
2558,2558,21472,IN20A.22A010,intrinsic neuron,IR,20A.22A,508803587,acetylcholine,0.8346557635533307,RHS,,
2559,2559,21476,IN13A031,intrinsic neuron,IR,13A,525702453,gaba,0.4890374123157623,LHS,,
2560,2560,21477,IN01B006,intrinsic neuron,IR,01B,629239122,glutamate,0.5002408096957178,LHS,,
2561,2561,21483,IN03A011,intrinsic neuron,IR,03A,589942200,acetylcholine,0.8490241643354994,LHS,,
2562,2562,21488,SNpp16,sensory neuron,neck hair plate,,552600788,acetylcholine,0.8162527998733707,,,
2563,2563,21491,IN17A057,intrinsic neuron,IR,17A,636815227,acetylcholine,0.906079867617008,LHS,,
2564,2564,21492,IN13B028,intrinsic neuron,CR,13B,564809918,glutamate,0.6639849452809599,LHS,,
2565,2565,21498,AN16X037,ascending neuron,IA,16X,638784013,glutamate,0.9075273628757652,RHS,,
2566,2566,21499,IN04B031,intrinsic neuron,IR,04B,666626248,acetylcholine,0.8197917138651001,LHS,,
2567,2567,21507,IN03A009,intrinsic neuron,IR,03A,491419035,acetylcholine,0.9171215193558496,LHS,,
2568,2568,21519,IN04B037,intrinsic neuron,IR,04B,479318832,acetylcholine,0.5480328070371954,RHS,,
2569,2569,21523,IN03A011,intrinsic neuron,IR,03A,678990520,acetylcholine,0.7963282106332064,RHS,,
2570,2570,21544,IN12B014,intrinsic neuron,BR,12B,536815093,gaba,0.8520617647709436,LHS,,
2571,2571,21549,AN12B017,ascending neuron,BA,12B,533848169,gaba,0.8993997910902614,RHS,,
2572,2572,21552,AN27X003,ascending neuron,BA,27X,834843312,glutamate,0.4103007225911259,RHS,,
2573,2573,21565,DNxl074,descending neuron,xl,,473726302,gaba,0.7333720481490649,,,
2574,2574,21567,IN04B039,intrinsic neuron,IR,04B,587441699,acetylcholine,0.9465424606994232,LHS,,
2575,2575,21576,IN21A032,intrinsic neuron,IR,21A,556262988,glutamate,0.9584259423448744,LHS,,
2576,2576,21581,IN23B022,intrinsic neuron,BI,23B,494202877,acetylcholine,0.8920533470573254,RHS,,
2577,2577,21586,IN20A.22A010,intrinsic neuron,IR,20A.22A,593670525,acetylcholine,0.6617942899684723,LHS,,
2578,2578,21587,IN12B016,intrinsic neuron,BI,12B,498648800,gaba,0.8736883707078688,LHS,,
2579,2579,21588,IN20A.22A010,intrinsic neuron,IR,20A.22A,593271027,acetylcholine,0.6563340268412635,LHS,,
2580,2580,21594,IN20A.22A010,intrinsic neuron,IR,20A.22A,523612681,acetylcholine,0.6738173419111342,RHS,,
2581,2581,21612,Tr flexor MN,motor neuron,fl,24B.25B,994483781,glutamate,0.4572619896044831,RHS,femur/tr flex,stance
2582,2582,21613,IN20A.22A010,intrinsic neuron,IR,20A.22A,587487941,acetylcholine,0.6954779244256384,LHS,,
2583,2583,21631,AN06B020,ascending neuron,CA,06B,1750371123,glutamate,0.583944038983706,LHS,,
2584,2584,21638,DNxl075,descending neuron,xl,,465053576,acetylcholine,0.9497445978349236,,,
2585,2585,21639,IN13B018,intrinsic neuron,CR,13B,584477558,glutamate,0.5199095438210263,LHS,,
2586,2586,21648,IN12B015,intrinsic neuron,CR,12B,562293998,gaba,0.8666418621409684,LHS,,
2587,2587,21657,IN09A022,intrinsic neuron,IR,09A,483716670,gaba,0.6003378885535071,LHS,,
2588,2588,21659,IN12B018,intrinsic neuron,BR,12B,578756054,gaba,0.8393293977456089,RHS,,
2589,2589,21676,IN23B022,intrinsic neuron,BI,23B,504513581,acetylcholine,0.9094772707006242,LHS,,
2590,2590,21685,DNxn120,descending neuron,xn,,789847361,glutamate,0.8717647116328489,,,
2591,2591,21695,SNppxx,sensory neuron,prothoracic leg hair plate,,904998960,acetylcholine,0.4640073609772207,,,
2592,2592,21696,DNxl077,descending neuron,xl,,498467906,acetylcholine,0.937213714481156,,,
2593,2593,21714,DNg02,descending neuron,ut,,461726697,acetylcholine,0.8559150070103492,,,
2594,2594,21715,IN23B009,intrinsic neuron,BI,23B,599315221,acetylcholine,0.9423934466216758,LHS,,
2595,2595,21718,Sternal adductor MN,motor neuron,fl,TBD,1450798397,glutamate,0.380655146674986,RHS,coxa swing,swing
2596,2596,21722,IN07B059,intrinsic neuron,BI,07B,584915668,acetylcholine,0.8729766822206814,LHS,,
2597,2597,21724,IN03A013,intrinsic neuron,IR,03A,575437666,acetylcholine,0.8600123120083458,RHS,,
2598,2598,21731,IN04B035,intrinsic neuron,BR,04B,603027660,acetylcholine,0.8579020284251351,RHS,,
2599,2599,21740,IN09A018,intrinsic neuron,IR,09A,669560610,gaba,0.4901399564711235,RHS,,
2600,2600,21742,IN12B016,intrinsic neuron,BR,12B,603438045,gaba,0.7902265486139968,LHS,,
2601,2601,21747,IN09A029,intrinsic neuron,IR,09A,383375155,gaba,0.5667444325175852,LHS,,
2602,2602,21749,Ta depressor MN,motor neuron,fl,15B,539765744,glutamate,0.4701568625039524,LHS,tarsus control,other
2603,2603,21750,DNxn180,descending neuron,xn,,1519223575,gaba,0.6132360662381339,,,
2604,2604,21751,IN19A030,intrinsic neuron,BI,19A,590137457,gaba,0.7016235996576908,LHS,,
2605,2605,21753,Tergotr. MN,motor neuron,fl,TBD,939939415,glutamate,0.4946538918327702,LHS,femur/tr extend,swing
2606,2606,21756,DNb03,descending neuron,ut,,472751519,acetylcholine,0.9669140172032816,,,
2607,2607,21759,IN03A012,intrinsic neuron,IR,03A,497484897,acetylcholine,0.9330341601490172,LHS,,
2608,2608,21764,IN20A.22A009,intrinsic neuron,IR,20A.22A,465734327,acetylcholine,0.6085368686606705,RHS,,
2609,2609,21771,IN16B011,intrinsic neuron,IR,16B,597135792,glutamate,0.8814291196557283,LHS,,
2610,2610,21775,IN03A012,intrinsic neuron,IR,03A,562862538,acetylcholine,0.9265222252222532,RHS,,
2611,2611,21776,IN14A004,intrinsic neuron,CR,14A,450844427,glutamate,0.9618948964762086,RHS,,
2612,2612,21782,IN04B037,intrinsic neuron,IR,04B,590042634,acetylcholine,0.7949454875197262,RHS,,
2613,2613,21791,IN03A013,intrinsic neuron,IR,03A,461368354,acetylcholine,0.9384166186450154,RHS,,
2614,2614,21794,IN21A032,intrinsic neuron,IR,21A,463215182,glutamate,0.914675941386006,LHS,,
2615,2615,21801,IN20A.22A012,intrinsic neuron,IR,20A.22A,605873290,acetylcholine,0.9170286239756096,RHS,,
2616,2616,21807,DNxn171,descending neuron,xn,,445484831,acetylcholine,0.9649915456370104,,,
2617,2617,21808,IN04B041,intrinsic neuron,IR,04B,609976457,acetylcholine,0.732750022261691,LHS,,
2618,2618,21814,AN08B114,ascending neuron,BA,08B,476857267,acetylcholine,0.9293400113047258,RHS,,
2619,2619,21837,IN13A029,intrinsic neuron,IR,13A,467861067,gaba,0.958672572878447,LHS,,
2620,2620,21838,IN13B019,intrinsic neuron,CR,13B,483897626,glutamate,0.5409851123303908,RHS,,
2621,2621,21862,IN04B023,intrinsic neuron,IR,04B,512396087,acetylcholine,0.5057573231138849,LHS,,
2622,2622,21864,IN20A.22A015,intrinsic neuron,IR,20A.22A,457234707,acetylcholine,0.8948766840083048,RHS,,
2623,2623,21872,IN08A022,intrinsic neuron,IR,08A,560986523,glutamate,0.8047447208030792,LHS,,
2624,2624,21874,IN13A021,intrinsic neuron,IR,13A,609175785,gaba,0.9065631056981964,RHS,,
2625,2625,21879,IN03A013,intrinsic neuron,IR,03A,482177263,acetylcholine,0.9275311208297532,LHS,,
2626,2626,21891,IN20A.22A014,intrinsic neuron,IR,20A.22A,470582977,acetylcholine,0.8866081145004584,RHS,,
2627,2627,21898,IN13A019,intrinsic neuron,BR,13A,680883146,gaba,0.8984477727137493,LHS,,
2628,2628,21901,IN03A011,intrinsic neuron,IR,03A,909798819,acetylcholine,0.8543717203146601,RHS,,
2629,2629,21903,IN01A066,intrinsic neuron,BI,01A,475480294,acetylcholine,0.9462600925596812,RHS,,
2630,2630,21908,DNg02,descending neuron,ut,,455727755,acetylcholine,0.911930885863817,,,
2631,2631,21909,DNg40,descending neuron,lt,,452098022,glutamate,0.9283550465953894,,,
2632,2632,21916,DNxl050,descending neuron,xl,,470143090,gaba,0.8572994118628777,,,
2633,2633,21931,IN01A066,intrinsic neuron,BI,01A,483117162,acetylcholine,0.915186048858726,LHS,,
2634,2634,21941,IN20A.22A020,intrinsic neuron,IR,20A.22A,458217419,acetylcholine,0.9214441988553196,LHS,,
2635,2635,21943,IN02A024,intrinsic neuron,II,02A,462407614,glutamate,0.9624368302852104,LHS,,
2636,2636,21944,Fe reductor MN,motor neuron,fl,24B.25B,1456938071,glutamate,0.4539264072190212,LHS,femur reductor,other
2637,2637,21955,IN03A013,intrinsic neuron,IR,03A,451815921,acetylcholine,0.9105993746473312,RHS,,
2638,2638,21956,IN04B023,intrinsic neuron,BR,04B,407683189,acetylcholine,0.8126831991907252,LHS,,
2639,2639,21969,IN03A009,intrinsic neuron,IR,03A,537175177,acetylcholine,0.7992202918164657,RHS,,
2640,2640,21986,IN07B022,intrinsic neuron,BI,07B,566693137,acetylcholine,0.8271981798293835,RHS,,
2641,2641,21994,IN20A.22A010,intrinsic neuron,IR,20A.22A,574229859,acetylcholine,0.7348701464121532,LHS,,
2642,2642,21995,IN16B017,intrinsic neuron,IR,16B,581561056,glutamate,0.7655049569380935,RHS,,
2643,2643,22002,DNxn100,descending neuron,xn,,754809570,acetylcholine,0.9544078849567242,,,
2644,2644,22003,IN12B018,intrinsic neuron,CR,12B,457485104,gaba,0.8686333399576446,LHS,,
2645,2645,22004,DNxn118,descending neuron,xn,,445660552,acetylcholine,0.9132177308722034,,,
2646,2646,22032,IN21A032,intrinsic neuron,IR,21A,474519779,glutamate,0.8878931096028332,RHS,,
2647,2647,22036,IN03B018,intrinsic neuron,BI,03B,2854074111,gaba,0.9165902287021755,RHS,,
2648,2648,22051,IN12B018,intrinsic neuron,CR,12B,466222639,gaba,0.7933463013243107,RHS,,
2649,2649,22064,IN14A004,intrinsic neuron,CR,14A,522297210,glutamate,0.9472108758638836,LHS,,
2650,2650,22072,DNfl031,descending neuron,fl,,368789892,acetylcholine,0.9376776384473248,,,
